"The Soviet Tragedy";"Martin Malia";"As tentativas de reforma do regime soviético iriam fracassar pois o regime era irreformável.";"Olavo de Carvalho";"True OutSpeak";"2012-07-18";"900"
"A History of the Protestant Reformation In England and Ireland";"William Cobbett";"Traz informações valiosas sobre os efeitos das políticas reais protestantes nas localidades estudadas pelo autor. escritor protestante que declarou, no século XIX, que a dissolução dos mosteiros teve o efeito de causar não apenas a pobreza, mas de fazer a "miséria" uma condição permanente das classes baixas inglesas.";"";"";"";""
"A History of the Protestant Reformation In England and Ireland";"William Cobbett";"Livro muito importante sobre a Reforma Protestante.";"Olavo de Carvalho";"True OutSpeak";"2012-07-18";"2460"
"Cranmer’s Godly Order: The Destruction of Catholicism Through Liturgical Change";"Michael Davies";"Clássico sobre a Reforma Protestante. livro da mais alta importância.";"Olavo de Carvalho";"True OutSpeak";"2012-07-18";"2460"
"A manilha e o Libambo: A África e a Escravidao, de 1500 a 1700";"Alberto da Costa e Silva";"É uma obra-prima. trata apenas do tráfico ocidental.";"Olavo de Carvalho";"True OutSpeak";"2012-07-25";"450"
"Les traites négrières";"Olivier Pétré-Grenouilleau";"Atualiza os fatos da escravidão no Islã.";"Olavo de Carvalho";"True OutSpeak";"2012-07-25";"450"
"Slave: My True Story";"Mende Nazer";"História de uma escrava que fugiu de um país muçulmano e foi procurar abrigo na Inglaterra.";"Olavo de Carvalho";"True OutSpeak";"2012-07-25";"450"
"Why Americans Hate the Media and How It Matters";"Jonathan M. Ladd";"Mostra algumas pesquisas sobre a necessidade inegável da grande mídia, mas que sua confiabilidade é mínima.";"Olavo de Carvalho";"True OutSpeak";"2012-07-25";"990"
"Gnosiologia pluridimensional";"Stanislavs Ladusãns";"Todo o caminho das pedras na evolução das discussões em Teoria do Conhecimento até os anos 60.";"Olavo de Carvalho";"True OutSpeak";"2012-07-25";"2100"
"Ex-Gays?: A Longitudinal Study of Religiously Mediated Change in Sexual Orientation";"Mark A. YarhouseStanton L. Jones";"Pesquisa científica enorme, uma das mais sérias, aplaudida por vários psicólogos de todas as correntes. Obra sobre terapias que propôem aos gays, que tenham essa vontade, a abandonar o homossexualismo. Essa pesquisa aponta que a mudança é possível, é bem sucedida e não faz mal algum.";"Olavo de Carvalho";"True OutSpeak";;
"The Time of the Assassins";"Claire Sterling";"O atentado a João Paulo II foi um caso típico de como os países comunistas criavam grupos com ideologias contrárias em outros países, para despistar operações de terrorismo e assassinatos políticos.";"Olavo de Carvalho";"True OutSpeak";"2012-08-08";"1140"
"Le KGB au coeur du Vatican";"Danièle de VillemarestPierre de Villemarest";"O atentado a João Paulo II foi um caso típico de como os países comunistas criavam grupos com ideologias contrárias em outros países, para despistar operações de terrorismo e assassinatos políticos.";"Olavo de Carvalho";"True OutSpeak";"2012-08-08";"1140"
"Positivist Philosophy";"Leszek Kolakowski";"Mostra toda a evolução da escola positivista que, hoje, pouco ou nada tem a ver com Comte.";"Olavo de Carvalho";"True OutSpeak";"2012-08-22";"150"
"The Pink Swastika: Homosexuality in the Nazi Party";"Kevin AbramsScott Lively";"Descobriram a origem gayzista do movimento nazista.";"Olavo de Carvalho";"True OutSpeak";"2012-08-29";"2580"
"O Retrato";"Osvaldo Peralva";"Remonta aos anos 50 e as excursões estudantis para a URSS, subsidiadas pelo governo soviético para recrutar agentes. é um livro clássico.";"Olavo de Carvalho";"True OutSpeak";"2012-09-05";"630"
"Fuga do Campo 14";"Blaine Harden";"Mostra a miséria sem fim dos campos de concentração na área asiática ocupada pelos comunistas.";"Olavo de Carvalho";"True OutSpeak";"2012-09-05";"3150"
"Musique, intelligence et personnalité";"Nghiem Minh Dung";"O autor deu aulas de ballet no gelo durante vários anos. No decorrer do tempo ele percebeu que as pessoas estavam ficando cada vez mais incapazes. Depois de alguns testes feitos com as músicas normalmente ouvidas e o seu efeito nas ondas cerebrais, percebeu que o resultado é devastador.";"Olavo de Carvalho";"True OutSpeak";"2012-09-26";"780"
"La droite impossible. Essai sur le clivage droite-gauche en France";"Yves-Marie Adeline";"Livro muito lúcido.";"Olavo de Carvalho";"True OutSpeak";"2012-10-31";"1380"
"La belle mort de l’athéisme moderne";"Philippe Nemo";"Autor enriquece o debate político francês. Autor escapa de muitas limitações de outros autores de direita.";"Olavo de Carvalho";"True OutSpeak";"2012-10-31";"2190"
"Servidão Humana";"W. Somerset Maugham";"História de um amor fracassado. o sujeito se apaixonada por uma mulher que o escraviza e o destrói. Raramente se vê uma compreensão tão fina entre as relações de homem e mulher.";"Olavo de Carvalho";"True OutSpeak";"2012-11-07";"1890"
"Leftism, From de Sade and Marx to Hitler and Marcuse";"Erik Von Kuehnelt-Leddihin";"Para ter uma idéia de como o Nazismo foi visto na sua época, e como foi camuflado depois. o nazismo era de esquerda e serviu para o movimento revolucionário mundial.";"Olavo de Carvalho";"True OutSpeak";"2012-11-21";"2490"
"Leftism Revisited: From De Sade and Marx to Hitler and Pol Pot";"Erik Von Kuehnelt-Leddihin";"Um clássico. Para ter uma idéia de como o Nazismo foi visto na sua época, e como foi camuflado depois. o nazismo era de esquerda e serviu para o movimento revolucionário mundial.";"Olavo de Carvalho";"True OutSpeak";"2012-11-21";"2490"
"By Their Blood: Christian Martyrs of the Twentieth Century";"James HefleyMarti Hefley";"Sobre a perseguição de cristãos.";"Olavo de Carvalho";"True OutSpeak";"2012-11-28";"260"
"The Catholic Martyrs of the Twentieth Century: A Comprehensive World History";"Robert Royal";"Sobre a perseguição de cristãos.";"Olavo de Carvalho";"True OutSpeak";"2012-11-28";"260"
"Criminalization of the State in Africa";"Jean-Francois Bayart";"Mostra que o governo da África do Sul, hoje em dia, é uma cleptocracia. um governo de gângsters.";"Olavo de Carvalho";"True OutSpeak";"2013-01-09";"2340"
"A Marcha da Insensatez: De Tróia ao Vietnã";"Barbara Wertheim Tuchman";"Possui um belo capítulo sobre como aconteceu realmente a rebelião protestante, que se compõe de uma série de equívocos que não precisavam ter acontecido.";"Olavo de Carvalho";"True OutSpeak";"2013-03-18";"1800"
"Gouverner par le chaos";"Anônimo";"Foi escrito pelo pessoal do grupo Tarnak, que foram acusados de realizar uma operação terrorista para paralizar a rede ferroviária da França. neste documento é analisado as estruturas de poder no mundo moderno e, embora seja de um grupo de extrema-esquerda, a análise está corretíssima. todos os mecanismos descritos são realmente existentes, embora seja algo já descrito por Pascal Bernardin. apesar da descrição ser correta tudo é atribuído ao capitalismo, não havendo outro nome de grupos ou agentes.";"Olavo de Carvalho";"True OutSpeak";"2013-03-18";"2970"
"Disinformation: Former Spy Chief Reveals Secret Strategy for Undermining Freedom, Attacking Religion, and Promoting Terrorism";"Ion Mihai Pacepa";"Documenta vários episódios das ações da KGB no Ocidente.";"Olavo de Carvalho";"True OutSpeak";"2013-08-07";"1620"
"Disinformation: Former Spy Chief Reveals Secret Strategy for Undermining Freedom, Attacking Religion, and Promoting Terrorism";"Ion Mihai Pacepa";"Para atuar no terceiro mundo a KGB utilizava a inteligência dos países satélites. e para atuar no mundo árabe era através da Romênia. É o livro mais indispensável sobre o assunto.";"";"";"";""
"O Vermelho e o Negro";"Stendhal";"Expõe, como nenhum outro romance, o dilema entre ser algo e ser alguém, destino da personagem trágica de Julien Sorel.";"";"";"";""
"O Vermelho e o Negro";"Stendhal";"Narra a história de um típico arrivista dos novos tempos, que fracassa tragicamente apesar de todo o talento e dos mais tenazes esforços.";"";"";"";""
"Gramática Latina";"Napoleão Mendes de Almeida";"Essencial para o aprimoramento da linguagem. Não existe nenhum livro de ensino do português que se compara ao que o autor fez nesta obra para o latim.";"";"";"";""
"Diário de um Pároco de Aldeia";"Georges Bernanos";"O personagem não sabe o que é um santo, mas ele mesmo é um santo não-oficial. Isso mostra a capacidade imaginativa de um autor para retratar a imagem de um santo. Isso é algo que não existe na literatura brasileira.";"";"";"";""
"Diário de um Pároco de Aldeia";"Georges Bernanos";"O Padre, da história, dizia que o único ideal é manter o centro de gravidade [moral] da comunidades, mas o centro de gravidade é muito baixo, e isso é o melhor que se conseguirá fazer. Ele entende a precariedade da vida humana.";"";"";"";""
"Diário de um Pároco de Aldeia";"Georges Bernanos";"A obra “Diário de um Pároco de Aldeia” (“Journal d’un Curé de Campagne”), escrita no autoexílio de Maiorca, em 1934, é considerada sua obra mais importante e ainda muito atual. Na verdade, toda a obra de Bernanos dá a impressão de estar viva, lidando espiritualmente com assuntos do mundo real ou, como dizia François Mauriac, Bernanos torna o “sobrenatural natural”. A história, em tom confessional, descreve a vida discreta de um jovem padre católico na paróquia de Ambricourt no norte da França (Picardia). A vida do padre é marcada por um câncer no estômago e pela falta de fé da população local.";"";"";"";""
"História da Civilização";"Will Durant";""História universal" é um gênero que só existe na cabeça do historiador, apesar disso, essa obra é muito boa e tem uma excelente tradução para o português.";"";"";"";""
"História da Civilização";"Will Durant";"Autor tem inclinação socialista, mas é muito honesto e um historiador de gênio.";"Olavo de Carvalho";"True OutSpeak";;
"A Vida dos Doze Césares";"Suetonio";"Para ter uma idéia do que era a vida sexual da época.";"";"";"";""
"O Nó de Víboras";"François Mauriac";"Um dos livros mais impressionantes que eu li na minha vida. É um sujeito muito rico que, sabendo que irá morrer, decide fazer uma vingança póstuma contra seus familiares gananciosos: transfere toda sua riqueza para outras pessoas e seus herdeiros encontram apenas a narrativa das misérias vividas em comum. Para encontrar Deus ele precisou romper com a família que ele havia criado.";"";"";"";""
"Recordações do Escrivão Isaías Caminha";"Lima Barreto";"Menino ingênuo do interior que vai para a cidade, querendo ser um escritor, procurando um caminho no jornalismo. encontrando apenas alienação, corrupção etc.. acaba sendo esmagado pelo meio.";"";"";"";""
"Recordações do Escrivão Isaías Caminha";"Lima Barreto";"Documento importante, mas autor não escreve bem. Obra obrigatória para entender o Brasil.";"";"";"";""
"Recordações do Escrivão Isaías Caminha";"Lima Barreto";"O tema é um homem que busca o conhecimento e como ele se vira na sociedade brasileira. Isaías é um menino talentoso do interior que é derrubado pelo meio corruptor.";"";"";"";""
"O Feijão e o Sonho";"Orígenes Lessa";"Homem de classe média baixa que sente o apelo de uma vocação literária, mas tem a pressão da esposa e precisa trabalhar para sustentar a família.";"";"";"";""
"Aristote au Mont Saint-Michel";"Sylvain Gouguenheim";"Livro absolutamente espetacular. Mostra como essa idéia de que depois da Idade das Trevras a civilização européia recuperou o conhecimento da antiguidade filosófica graças as traduções árabes é totalmente falsa. A maior parte de Aristóteles que veio dos árabes já estava traduzido pelos monges do mosteiro de Saint-Michel.";"";"";"";""
"O Apanhador no Campo de Centeio";"J. D. Salinger";"Livro maravilhoso. Tem uma edição brasileira que a tradução é muito boa.";"";"";"";""
"Logica come scienza del concetto puro";"Benedetto Croce";""O pressuposto da atividade lógica são as representações ou intuições. se o homem não representasse coisa alguma não pensaria. se não fosse espírito fantástico não seria, também, espírito lógico."";"";"";"";""
"Husserl and the Search for Certitude";"Leszek Kolakowski";"Demonstra que tudo o que Husserl tentou fazer é algo impossível de realizar.";"";"";"";""
"Husserl and the Search for Certitude";"Leszek Kolakowski";"Crítica à fenomenologia de Husserl, sob o ponto de vista da sua esterilidade.";"";"";"";""
"O Bravo Soldado Schweik";"Jarorlav Hasek";"Modelo dramático: Indivíduo que se mete em encrencas que ele não entende.";"";"";"";""
"Dom Quixote de La Mancha";"Miguel de Cervantes";"Modelo dramático: Personagem de grande gênio e força acaba ficando louco, colocando todos os outros personagens na sua loucura.";"";"";"";""
"Dom Quixote de La Mancha";"Miguel de Cervantes";"100 obras literárias consideradas essenciais para a compreensão da Civilização Ocidental.";"";"";"";""
"Henrique IV";"Luigi Pirandello";"Modelo dramático: Personagem de grande gênio e força acaba ficando louco, colocando todos os outros personagens na sua loucura.";"";"";"";""
"La Concepción del Mundo em la Edad Media";"Alois Dempf";"Mostra como foi se formando a doutrina católica a partir das objeções. Os elementos da doutrina foram surgindo soltos.";"";"";"";""
"La Concepción del Mundo em la Edad Media";"Alois Dempf";"Nós não temos nenhum exemplo de discurso lógico feito por Aristóteles, que é o inventor da lógica. Veremos esse exemplo em outro contexto e civilização que é a escolástica. Na escolástica os estudantes se dedicavam em tempo integral aos estudos, podendo desenvolver um vocabulário técnico que a comunidade científica dominava. Nesta obra o autor mostra que nas primeiras gerações de cristãos o que se transmitiam aos fiéis não era uma doutrina, mas uma narrativa, sem nenhuma preocupação persuasiva. Isso só acontece quando a narrativa chega ao meio grego.";"";"";"";""
"La Concepción del Mundo em la Edad Media";"Alois Dempf";"Maior historiador católico que já existiu. Neste livro ele estuda os gêneros literários nas quais surgiram a doutrina católica.";"";"";"";""
"La Concepción del Mundo em la Edad Media";"Alois Dempf";"É um título exagerado, pois o livro é a história dos gêneros literários nos quais a Igreja se expressou.";"";"";"";""
"A hora e vez de Augusto Matraga";"João Guimarães Rosa";"As virtudes do personagem surgem quando ele está na pior das piores situações.";"";"";"";""
"Os Sertões";"Euclides da Cunha";"No fundo da miséria surge uma coragem absurda, praticamente suicida.";"";"";"";""
"A Selva";"Ferreira de Castro";"Um romance incrível. Descreve a selva amazônica como ela realmente é: um fenômeno natural e humano ao mesmo tempo.";"";"";"";""
